,상장주식수,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,기준가&종가 평균,온실가스/매출액,상장기간,회사명,업종,지역,시장구분,ESG등급,환경,사회,지배구조
514,0.002220693661876272,0.04675694133306654,0.00035698586316564,0.00028610438639806363,0.00015013644100040269,0.0005981767364104171,0.012324340201133457,0.013088902729586148,0.016100368112225715,0.010190407800797522,0.053486600677408444,0.05899861338094691,0.01118659420289855,0.00035974983866326977,0.00048001004526425996,0.00020951042056074765,0.009358178053830228,0.014195020743163958,0.0647783353377846,521,12,2,2,4,5,4,3
515,0.0023006024485928513,0.03835730846357622,0.0005421912456635595,0.0009141158324310835,0.001859955407851569,0.007502024397252043,0.001642983335637501,0.004595684773615536,0.002284777741030704,0.0020036025485631772,0.05273995299475719,0.057546243160965425,0.02250905797101449,0.0007499427993942909,0.00037859353764848854,0.00033524303738317754,0.01875776397515528,0.007107445679917385,0.0647783353377846,889,152,8,2,3,2,3,3
516,0.004948146400938401,0.0395839767542009,0.001999115756762773,0.012033701731869212,0.0007766366077944428,0.0029961079330251025,0.0019239109169746679,0.0031823366495725867,0.0030247531099368806,0.0024962363833374206,0.05275897199445624,0.05809213004801539,0.08559782608695651,0.006052729101788004,0.007807148623403243,0.026022828411214952,0.07527950310559006,0.0,0.06498569236511426,1059,94,8,1,2,5,3,3
519,0.0007104678500314778,0.07776293982800545,0.0007226332016089853,0.0031481692518957535,0.0005346950567130792,0.0019408092364757202,0.001642983335637501,0.004595684773615536,0.002284777741030704,0.0020036025485631772,0.05273995299475719,0.057546243160965425,0.07092391304347825,0.0007840580309336151,0.0006574033444851989,0.001843664953271028,0.04875776397515528,0.007107445679917385,0.0659810060962966,2063,152,1,2,3,3,3,3
520,0.000995090551564956,0.037161089385839376,9.614201367037808e-05,0.0008446679679517636,0.0016217933675638076,0.006519865214324896,0.006280197929080293,0.0004657415102370998,0.006385002649583714,0.007741752153079602,0.05392798081461741,0.05815730284817008,0.10869565217391304,0.0016390710213879292,1.8276566160827146e-05,7.82929906542056e-05,0.09730848861283645,0.007297752034113914,0.06602247750176253,640,41,8,2,0,0,0,0
528,0.0012205774004549273,0.046234954826417735,0.001846791163553614,0.008265540836179228,0.0010483120724618382,0.004179400778413394,0.005519106804898487,0.00994261382796218,0.008594345329869356,0.005532927643814137,0.05295802665381617,0.058644698592998076,0.05498188405797101,0.0010015426319968071,0.002257392936849829,0.004925308224299065,0.03900621118012423,0.003123946425677359,0.06739103388213827,1113,114,1,1,4,5,4,2
534,0.011013843150275761,0.0716948466882131,0.01007824033449296,0.0638579174025384,0.0003079376241696491,0.0012512081080375101,0.002030163939684115,0.0012332245528236558,0.003228770719412566,0.0020227019284441107,0.05643285571184736,0.06057484540561285,0.1213768115942029,0.01890990698817083,0.018653026554586546,0.09095478719626168,0.06428157349896481,0.0,0.06793016215319538,2141,79,1,1,2,5,2,2
543,0.00837165995511036,0.03855305340356952,0.00453850034301557,0.0006154695951396665,0.0006228660218001919,0.002410991824047227,0.0024770361544230656,0.002030190737502373,0.0031639553208475334,0.0016240580695242959,0.052498961663418615,0.05839689888274155,0.0015896739130434783,0.00017899424429898317,0.003221494969388332,0.00020100229906542055,0.001422360248447205,0.0,0.06950607556090076,1502,16,8,1,2,5,2,3
548,0.025896477747999518,0.02110565441883327,0.010983343423453426,0.07166575972638899,0.00028752694437692646,0.0010788078259279575,0.009339846585498354,0.03543551207611073,0.010980125039520906,0.0073594291272952635,0.05418428518312599,0.05955287136563468,0.07264492753623188,0.026436579946534245,0.014116830236666784,0.04026026177570093,0.07570351966873706,0.0,0.06992078961556007,1026,44,11,1,3,5,2,0
552,0.0023835266612232645,0.02667351048975384,0.0015296308779975444,0.004081203254371854,0.00046271916322582516,0.0020975367656662224,0.001062038591604151,0.0014202582354707997,0.0008463428163715777,0.003512668833949816,0.05143804835830456,0.05726564396814623,0.030751811594202896,0.0010612442871906246,0.0025363344192352484,0.0030534195327102803,0.02732919254658385,0.0,0.07037697507568531,1802,108,8,2,4,5,2,2
