,상장주식수,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,기준가&종가 평균,온실가스/매출액,상장기간,회사명,업종,지역,시장구분,ESG등급,ESG여부
14,0.0128969766334645,0.0264821154373159,0.0051596314081157,0.0500871034508741,0.0300118397800885,0.0373298853276911,0.0101661880608749,0.008648234789002,0.0119939908914616,0.0097100145908748,0.0550521919597275,0.060859340963878,0.129981884057971,0.0236647173839641,0.0043398154045749,0.0221083186915887,0.101863354037267,0.1076726954104496,0.0421349479533861,2154,51,3,2,0,실제
15,0.0045142601166701,0.0434031780278479,0.001356951224044,0.0107354258447635,0.0003079376241696,0.0012512081080375,0.0024873876619016,0.0021453592612998,0.0026160915302134,0.0059863814662821,0.0535907678721747,0.058793384507223,0.1240942028985507,0.0080143549152991,0.0031736177398776,0.015343226635514,0.0958592132505176,0.0017919720179873,0.0447061750922738,2401,79,8,2,0,실제
16,0.0107846707808244,0.047500772105041,0.0074255287693933,0.0054722684180579,0.0007083477195918,0.0028798683488754,0.0009240302621689,0.0012633987060586,0.0010228367876258,0.0027714677092441,0.0523477583922336,0.0577531462542168,0.011231884057971,0.0017243591002362,0.0329951009848751,0.0144307653738317,0.0080331262939958,0.0,0.0452867747687969,559,131,1,2,4,실제
17,0.0029983385003214,0.0385965522791235,0.0026703114549102,0.0112482880809926,0.0003079376241696,0.0012512081080375,0.0019655423929976,0.0018429267178076,0.0035470603457657,0.0011958915256351,0.0543133712699376,0.0612791743406801,0.0536231884057971,0.0023213756521744,0.0040444934839301,0.0084906316822429,0.0427743271221532,0.0,0.0453697175797287,480,79,8,2,2,실제
18,0.0037595660199024,0.0916390811297528,0.0043144260543495,0.0967438723531783,0.0002280657247412,0.0009246924222239,0.0020446468150122,0.0021495053281565,0.0022225661397245,0.0042815152471751,0.053136150036812,0.0586643478421806,0.4347826086956521,0.0223853962012394,0.0080898560264817,0.1392523364485981,0.2060869565217391,0.0018556470594252,0.0456600174179903,1363,114,16,1,2,실제
19,0.121887536005023,0.0569922267509384,0.0350999384066248,0.0276669410185571,0.0010380571760428,0.0029961079330251,0.0608743145603054,0.8315517530492019,0.108860689459735,5.0474429347200965e-05,0.0691093525478892,0.0753548553949197,0.0115942028985507,0.0198693978752143,0.0394760924870092,0.0179051344859813,0.0099792960662525,0.7164447521287527,0.0464894455273089,1509,34,8,2,0,실제
20,0.0015953278320796,0.0764579735613834,0.0016088893330469,0.0265637719342538,0.0037360596345485,0.0108951754042264,0.0006350572425868,0.000892325722383,0.0011559462164814,0.0004652839232959,0.0519123522666215,0.0577282764841438,0.3002717391304347,0.0070761860479677,0.0027759312476663,0.0330693133644859,0.1853416149068323,0.0,0.0465723883382407,1887,30,16,1,2,실제
21,0.0324062797249797,0.0289572014563423,0.0134501844013283,0.0025850473926014,0.0023430059604338,0.0066426351121907,0.0084075861822482,0.0384669779595085,0.0043609100500222,0.0013556104027888,0.0496070063919552,0.0531668501611268,0.0020742753623188,0.0009439731787741,0.0135121761169944,0.0010970230654205,0.0022886128364389,0.0080049832079796,0.0484800729896736,1318,154,7,2,4,실제
22,0.0026770281168363,0.016033685529229,0.0015572630745583,0.0029234336437791,0.0006951392544233,0.0027845257686179,0.001011598420028,0.0035444264883919,0.0010777908864331,0.0003018402915862,0.0519522877188345,0.0576988711011688,0.0197010869565217,0.0007158275678549,0.0027245777836698,0.0020896767757009,0.0259627329192546,0.0,0.0486044872060714,1624,29,8,1,2,실제
23,0.0078297209089297,0.0571227233776006,0.0086000704077863,0.0143316402043219,0.0006951392544233,0.0027845257686179,0.001011598420028,0.0035444264883919,0.0010777908864331,0.0003018402915862,0.0519522877188345,0.0576988711011688,0.020516304347826,0.0022787316127502,0.0073986647361977,0.005822538224299,0.0200828157349896,0.0,0.048811844233401,1325,29,1,1,2,실제
24,0.0017796038601472,0.0286353097772422,0.0010737725014222,0.0015056248274528,0.001140084144861,0.0046208499856333,0.002171590629697,0.0107687176491616,0.002314390111248,0.0030698611009488,0.0531207480565413,0.0586539981214648,0.0163043478260869,0.0004237158977995,0.0004343976351914,0.0002778438785046,0.0177345755693581,0.0008786349728521,0.0498901007755152,1181,143,8,2,5,실제
25,0.020160802612565,0.0353558860503456,0.0413234577307381,0.0178592630232539,0.0008850332416564,0.0026708983099548,0.000691551864483,0.0136417116438141,0.0009561992486331,0.0003447750967916,0.0531018772953434,0.0585099848017395,0.0036503623188405,0.0010356578635361,0.00752899719431,0.0010726426495327,0.0032857142857142,0.0,0.0499730435864471,1218,34,8,1,2,실제
26,0.0014284742648475,0.0429072908465316,0.0006978688784838,0.0019447839283637,0.001047809899699,0.0044562860799832,0.0042185747504519,0.0056569627204095,0.0048023183920906,0.0076876731225491,0.0539549305741286,0.0587834761716553,0.0341938405797101,0.0007222241737685,0.000541028494536,0.000723498271028,0.0341407867494824,0.0060323782778738,0.0502633434247086,363,41,16,1,4,실제
