corp_code,corp_name,stock_code,modify_date,ss,,,new_corp_code,,,
103176,흥국화재,540,20220124,6,00,0,00103176,,,
1365384,이성씨엔아이,379390,20220214,7,00,0,001365384,,,
1398151,교보9호스팩,331520,20220214,7,00,0,001398151,,,
1476219,교보10호기업인수목적,355150,20220214,7,00,0,001476219,,,
353230,프리젠,60910,20210817,6,00,0,00353230,,,
825223,화신정공,126640,20211111,6,00,0,00825223,,,
138321,신한금융투자,8670,20220114,6,00,0,00138321,,,
356361,LG화학,51910,20220114,6,00,0,00356361,,,
1032486,두산밥캣,241560,20220114,7,00,0,001032486,,,
147295,전북은행,6350,20220114,6,00,0,00147295,,,
111704,대우조선해양,42660,20220114,6,00,0,00111704,,,
872984,이마트,139480,20220114,6,00,0,00872984,,,
126308,삼성엔지니어링,28050,20220114,6,00,0,00126308,,,
1258507,롯데제과,280360,20220114,7,00,0,001258507,,,
120562,롯데지주,4990,20220114,6,00,0,00120562,,,
188973,화일약품,61250,20211213,6,00,0,00188973,,,
216647,원익홀딩스,30530,20211213,6,00,0,00216647,,,
104810,대명소노시즌,7720,20211213,6,00,0,00104810,,,
299464,초록뱀미디어,47820,20211213,6,00,0,00299464,,,
877059,삼성바이오로직스,207940,20211213,6,00,0,00877059,,,
122825,인스코비,6490,20211213,6,00,0,00122825,,,
163691,유수홀딩스,700,20211213,6,00,0,00163691,,,
1430475,코람코에너지리츠,357120,20211213,7,00,0,001430475,,,
201788,제낙스,65620,20211213,6,00,0,00201788,,,
626011,아이텍,119830,20211213,6,00,0,00626011,,,
540641,동양고속,84670,20211213,6,00,0,00540641,,,
350482,성우테크론,45300,20211213,6,00,0,00350482,,,
833064,엠플러스,259630,20211213,6,00,0,00833064,,,
146083,일동홀딩스,230,20211213,6,00,0,00146083,,,
1060814,삼양패키징,272550,20220211,7,00,0,001060814,,,
1267958,프로테옴텍,303360,20220214,7,00,0,001267958,,,
172079,파나진,46210,20211112,6,00,0,00172079,,,
1148909,휴럼,284420,20210727,7,00,0,001148909,,,
1325429,네온테크,306620,20211220,7,00,0,001325429,,,
409788,비에이치아이,83650,20211220,6,00,0,00409788,,,
137997,현대차증권,1500,20211220,6,00,0,00137997,,,
136165,스페코,13810,20211220,6,00,0,00136165,,,
155373,풍강,93380,20220126,6,00,0,00155373,,,
158963,유나이티드,33270,20220215,6,00,0,00158963,,,
308896,아이씨케이,68940,20211118,6,00,0,00308896,,,
106614,기신정기,92440,20210527,6,00,0,00106614,,,
138747,아세아텍,50860,20210915,6,00,0,00138747,,,
194275,코너스톤네트웍스,33110,20220211,6,00,0,00194275,,,
151863,센트럴인사이트,12600,20220214,6,00,0,00151863,,,
310156,셀루메드,49180,20211119,6,00,0,00310156,,,
520887,비상교육,100220,20211124,6,00,0,00520887,,,
141282,에이치디씨영창,1890,20220203,6,00,0,00141282,,,
133238,성지건설,5980,20220204,6,00,0,00133238,,,
651901,에어부산,298690,20220118,6,00,0,00651901,,,
135795,신도리코,29530,20220124,6,00,0,00135795,,,
1063884,휴센텍,215090,20220124,7,00,0,001063884,,,
585219,세원이앤씨,91090,20220124,6,00,0,00585219,,,
139685,양지사,30960,20210830,6,00,0,00139685,,,
137915,에스엠코어,7820,20211129,6,00,0,00137915,,,
189538,피델릭스,32580,20211129,6,00,0,00189538,,,
118804,동진쎄미켐,5290,20211129,6,00,0,00118804,,,
442835,메타랩스,90370,20220203,6,00,0,00442835,,,
356389,프럼파스트,35200,20220204,6,00,0,00356389,,,
349732,코나아이,52400,20220207,6,00,0,00349732,,,
988364,SGA솔루션즈,184230,20220207,6,00,0,00988364,,,
961570,신도기연,290520,20220215,6,00,0,00961570,,,
369833,유니온머티리얼,47400,20211129,6,00,0,00369833,,,
638539,뉴로스,126870,20211129,6,00,0,00638539,,,
197759,미래산업,25560,20211201,6,00,0,00197759,,,
118275,디아이,3160,20211202,6,00,0,00118275,,,
261656,잉크테크,49550,20211202,6,00,0,00261656,,,
1080687,아우딘퓨쳐스,227610,20211202,7,00,0,001080687,,,
610490,비디아이,148140,20220204,6,00,0,00610490,,,
1159233,솔루엠,248070,20220208,7,00,0,001159233,,,
456218,모두투어,80160,20220208,6,00,0,00456218,,,
683469,일진전기,103590,20220207,6,00,0,00683469,,,
268118,코맥스,36690,20211202,6,00,0,00268118,,,
226228,한프,66110,20211202,6,00,0,00226228,,,
540605,이월드,84680,20211202,6,00,0,00540605,,,
260958,케이티알파,36030,20211202,6,00,0,00260958,,,
164830,한국조선해양,9540,20211202,6,00,0,00164830,,,
642541,디엔에이링크,127120,20211202,6,00,0,00642541,,,
1042775,만도,204320,20211202,7,00,0,001042775,,,
367695,대한그린파워,60900,20211202,6,00,0,00367695,,,
1114559,씨엔티드림,286000,20211202,7,00,0,001114559,,,
533003,디케이락,105740,20211202,6,00,0,00533003,,,
113492,깨끗한나라,4540,20211202,6,00,0,00113492,,,
222435,제이엠아이,33050,20211202,6,00,0,00222435,,,
1157235,아스타,246720,20211202,7,00,0,001157235,,,
830447,수프로,185190,20220207,6,00,0,00830447,,,
1046708,바디텍메드,206640,20220209,7,00,0,001046708,,,
112819,데코앤이,17680,20220207,6,00,0,00112819,,,
876643,엔피디,198080,20220208,6,00,0,00876643,,,
1117246,EMB,278990,20220208,7,00,0,001117246,,,
207755,지에스홈쇼핑,28150,20210716,6,00,0,00207755,,,
133511,SG세계물산,4060,20211202,6,00,0,00133511,,,
613318,와이지엔터테인먼트,122870,20211202,6,00,0,00613318,,,
441650,케이씨에스,115500,20211202,6,00,0,00441650,,,
471068,덕산하이메탈,77360,20211202,6,00,0,00471068,,,
146436,엔브이에이치코리아,67570,20211202,6,00,0,00146436,,,
133663,세동,53060,20211202,6,00,0,00133663,,,
788773,씨젠,96530,20211202,6,00,0,00788773,,,
225742,KT서브마린,60370,20211202,6,00,0,00225742,,,
136642,엠벤처투자,19590,20211207,6,00,0,00136642,,,
628860,네오위즈,95660,20211207,6,00,0,00628860,,,
1137897,에스지에이클라우드서비스,224880,20210804,7,00,0,001137897,,,
544452,이리츠코크렙,88260,20220208,6,00,0,00544452,,,
1025644,강스템바이오텍,217730,20220208,7,00,0,001025644,,,
141307,영풍,670,20220208,6,00,0,00141307,,,
571298,덕우전자,263600,20220215,6,00,0,00571298,,,
273439,메디아나,41920,20220215,6,00,0,00273439,,,
172936,동일산업,4890,20211207,6,00,0,00172936,,,
149026,CS홀딩스,590,20211207,6,00,0,00149026,,,
157636,케이피에프,24880,20211207,6,00,0,00157636,,,
1136001,나노브릭,286750,20211207,7,00,0,001136001,,,
118521,진원생명과학,11000,20211207,6,00,0,00118521,,,
353878,다스코,58730,20211207,6,00,0,00353878,,,
132318,성광벤드,14620,20211207,6,00,0,00132318,,,
357740,NHN한국사이버결제,60250,20211207,6,00,0,00357740,,,
115384,동방아그로,7590,20211207,6,00,0,00115384,,,
143314,에이엔피,15260,20211207,6,00,0,00143314,,,
497631,티플랙스,81150,20220125,6,00,0,00497631,,,
131197,서원,21050,20220125,6,00,0,00131197,,,
131328,서주산업개발,16140,20220208,6,00,0,00131328,,,
169215,에너토크,19990,20220215,6,00,0,00169215,,,
1061327,클래시스,214150,20220216,7,00,0,001061327,,,
799070,이스트아시아홀딩스,900110,20210607,6,00,0,00799070,,,
136925,신원종합개발,17000,20211207,6,00,0,00136925,,,
231831,조아제약,34940,20211207,6,00,0,00231831,,,
296078,APS홀딩스,54620,20211207,6,00,0,00296078,,,
145190,유화증권,3460,20211207,6,00,0,00145190,,,
447928,네오티스,85910,20211207,6,00,0,00447928,,,
578538,티피씨글로벌,130740,20211207,6,00,0,00578538,,,
1065013,우정바이오,215380,20211207,7,00,0,001065013,,,
1116274,엠앤씨생명과학,225860,20211207,7,00,0,001116274,,,
359474,제이웨이,58420,20211207,6,00,0,00359474,,,
580667,S&K폴리텍,91340,20211207,6,00,0,00580667,,,
185222,크린앤사이언스,45520,20211207,6,00,0,00185222,,,
133751,세명전기,17510,20211207,6,00,0,00133751,,,
219097,BGF,27410,20211207,6,00,0,00219097,,,
157070,한국단자공업,25540,20211207,6,00,0,00157070,,,
475985,시너지이노베이션,48870,20211207,6,00,0,00475985,,,
302582,캐스텍코리아,71850,20211207,6,00,0,00302582,,,
442561,에프알텍,73540,20211207,6,00,0,00442561,,,
364306,성우전자,81580,20211207,6,00,0,00364306,,,
142713,형지I&C,11080,20211207,6,00,0,00142713,,,
108135,녹십자홀딩스,5250,20220207,6,00,0,00108135,,,
125576,체시스,33250,20210601,6,00,0,00125576,,,
145437,아센디오,12170,20211105,6,00,0,00145437,,,
1236532,와이즈버즈,273060,20220216,7,00,0,001236532,,,
361169,한국전자인증,41460,20211207,6,00,0,00361169,,,
125521,에스엘,5850,20211207,6,00,0,00125521,,,
144818,유유제약,220,20211207,6,00,0,00144818,,,
878696,에스케이바이오팜,326030,20211207,6,00,0,00878696,,,
923826,유테크,178780,20211207,6,00,0,00923826,,,
264635,에스넷,38680,20211207,6,00,0,00264635,,,
753643,컨버즈,109070,20211208,6,00,0,00753643,,,
161709,퍼시스,16800,20211208,6,00,0,00161709,,,
364403,쏠리드,50890,20211208,6,00,0,00364403,,,
533191,비보존 헬스케어,82800,20211208,6,00,0,00533191,,,
480048,모다이노칩,80420,20211208,6,00,0,00480048,,,
261054,EG,37370,20211208,6,00,0,00261054,,,
660033,씨엔플러스,115530,20211208,6,00,0,00660033,,,
1480780,NH올원리츠,400760,20220208,7,00,0,001480780,,,
106669,세아베스틸,1430,20220211,6,00,0,00106669,,,
257149,지더블유바이텍,36180,20220211,6,00,0,00257149,,,
815767,선데이토즈,123420,20220211,6,00,0,00815767,,,
537832,푸른기술,94940,20211201,6,00,0,00537832,,,
206686,케이피엠테크,42040,20211201,6,00,0,00206686,,,
105961,LG이노텍,11070,20211201,6,00,0,00105961,,,
831428,디에이치피코리아,131030,20211202,6,00,0,00831428,,,
122348,방림,3610,20211111,6,00,0,00122348,,,
535375,키네마스터,139670,20211206,6,00,0,00535375,,,
113526,대한항공,3490,20211221,6,00,0,00113526,,,
604028,피코그램,376180,20220209,6,00,0,00604028,,,
1310773,엔시스,333620,20220209,7,00,0,001310773,,,
549925,루트로닉,85370,20211208,6,00,0,00549925,,,
147860,지코,10580,20211210,6,00,0,00147860,,,
402989,코스온,69110,20211210,6,00,0,00402989,,,
1064069,토박스코리아,215480,20211210,7,00,0,001064069,,,
149239,조일알미늄,18470,20211210,6,00,0,00149239,,,
132804,성신양회,4980,20211210,6,00,0,00132804,,,
108490,엔피케이,48830,20211210,6,00,0,00108490,,,
580065,월덱스,101160,20211210,6,00,0,00580065,,,
200910,아이즈비전,31310,20211210,6,00,0,00200910,,,
150536,진양제약,7370,20211213,6,00,0,00150536,,,
336297,고려신용정보,49720,20211213,6,00,0,00336297,,,
351579,SGA,49470,20211213,6,00,0,00351579,,,
808086,애니젠,196300,20220211,6,00,0,00808086,,,
204262,한글과컴퓨터,30520,20211202,6,00,0,00204262,,,
415707,엔텔스,69410,20211202,6,00,0,00415707,,,
104120,광진실업,26910,20211202,6,00,0,00104120,,,
267942,큐캐피탈,16600,20211202,6,00,0,00267942,,,
244419,디에스티,33430,20211202,6,00,0,00244419,,,
245472,티씨케이,64760,20211202,6,00,0,00245472,,,
629212,딜리,131180,20211202,6,00,0,00629212,,,
112378,KR모터스,40,20211202,6,00,0,00112378,,,
356927,에이디칩스,54630,20211202,6,00,0,00356927,,,
592653,유비벨록스,89850,20211202,6,00,0,00592653,,,
113359,교보증권,30610,20211221,6,00,0,00113359,,,
346911,아이톡시,52770,20211227,6,00,0,00346911,,,
110051,에스케이머티리얼즈,36490,20211227,6,00,0,00110051,,,
301422,우수AMS,66590,20211227,6,00,0,00301422,,,
125080,AK홀딩스,6840,20211227,6,00,0,00125080,,,
117230,TYM,2900,20211227,6,00,0,00117230,,,
352499,링네트,42500,20211228,6,00,0,00352499,,,
391197,메디프론,65650,20211228,6,00,0,00391197,,,
207375,대한뉴팜,54670,20220210,6,00,0,00207375,,,
1456011,디어유,376300,20220214,7,00,0,001456011,,,
1350869,우리금융지주,316140,20211208,7,00,0,001350869,,,
591441,어보브반도체,102120,20211208,6,00,0,00591441,,,
104388,국도화학,7690,20211208,6,00,0,00104388,,,
201450,SK렌터카,68400,20211230,6,00,0,00201450,,,
155638,피에스텍,2230,20220104,6,00,0,00155638,,,
108241,농심,4370,20220104,6,00,0,00108241,,,
781202,애머릿지,900100,20210602,6,00,0,00781202,,,
654272,램테크놀러지,171010,20211101,6,00,0,00654272,,,
809517,아이엠텍,226350,20211217,6,00,0,00809517,,,
138242,쌍용자동차,3620,20211217,6,00,0,00138242,,,
148832,제주은행,6220,20211222,6,00,0,00148832,,,
157991,한국석유공업,4090,20211231,6,00,0,00157991,,,
1343920,유안타제4호기업인수목적,313750,20211207,7,00,0,001343920,,,
1351822,한화에스비아이기업인수목적,317320,20211207,7,00,0,001351822,,,
129615,상보,27580,20211207,6,00,0,00129615,,,
206659,이랜텍,54210,20211207,6,00,0,00206659,,,
540429,휴림로봇,90710,20211207,6,00,0,00540429,,,
227333,네패스,33640,20211207,6,00,0,00227333,,,
526836,미래나노텍,95500,20211207,6,00,0,00526836,,,
129387,삼화페인트공업,390,20211207,6,00,0,00129387,,,
177870,대창솔루션,96350,20211207,6,00,0,00177870,,,
861076,케이탑리츠,145270,20211207,6,00,0,00861076,,,
302926,현대로템,64350,20211207,6,00,0,00302926,,,
659684,장원테크,174880,20211208,6,00,0,00659684,,,
104102,우리종금,10050,20211208,6,00,0,00104102,,,
143907,원일특강,12620,20211208,6,00,0,00143907,,,
480950,이아이디,93230,20211208,6,00,0,00480950,,,
136402,신송홀딩스,6880,20211208,6,00,0,00136402,,,
161383,한미반도체,42700,20211208,6,00,0,00161383,,,
1326279,아이엘사이언스,307180,20211228,7,00,0,001326279,,,
142883,우신시스템,17370,20211228,6,00,0,00142883,,,
412597,현대홈쇼핑,57050,20211229,6,00,0,00412597,,,
150244,하이트진로,80,20211229,6,00,0,00150244,,,
536541,에코프로,86520,20211229,6,00,0,00536541,,,
1237434,플리토,300080,20211229,7,00,0,001237434,,,
260392,대원전선,6340,20211229,6,00,0,00260392,,,
151605,CBI,13720,20211229,6,00,0,00151605,,,
812362,포티스,141020,20211229,6,00,0,00812362,,,
113191,코리안리,3690,20211230,6,00,0,00113191,,,
657756,지오씨,135160,20220216,6,00,0,00657756,,,
1160363,에코프로비엠,247540,20211203,7,00,0,001160363,,,
111218,KD,44180,20211207,6,00,0,00111218,,,
259590,바른손이앤에이,35620,20211207,6,00,0,00259590,,,
216762,한양이엔지,45100,20211207,6,00,0,00216762,,,
145738,이화전기,24810,20211214,6,00,0,00145738,,,
206039,경남스틸,39240,20211214,6,00,0,00206039,,,
360674,코위버,56360,20211214,6,00,0,00360674,,,
260745,SCI평가정보,36120,20211214,6,00,0,00260745,,,
103006,고려제강,2240,20211214,6,00,0,00103006,,,
239596,쎄니트,37760,20220215,6,00,0,00239596,,,
606770,참좋은여행,94850,20220216,6,00,0,00606770,,,
972293,파멥신,208340,20220216,6,00,0,00972293,,,
171867,에스씨디,42110,20211210,6,00,0,00171867,,,
199076,동일기연,32960,20211210,6,00,0,00199076,,,
258801,카카오,35720,20211210,6,00,0,00258801,,,
599957,슈프리마에이치큐,94840,20211210,6,00,0,00599957,,,
120872,만호제강,1080,20210824,6,00,0,00120872,,,
291860,조광ILI,44060,20211201,6,00,0,00291860,,,
296005,우리로,46970,20211201,6,00,0,00296005,,,
120030,GS건설,6360,20211201,6,00,0,00120030,,,
110884,BNGT,32790,20211201,6,00,0,00110884,,,
166333,화신테크,86250,20211203,6,00,0,00166333,,,
458562,에이티세미콘,89530,20211203,6,00,0,00458562,,,
170026,시공테크,20710,20211203,6,00,0,00170026,,,
916826,드림씨아이에스,223250,20220210,6,00,0,00916826,,,
1013311,민앤지,214180,20220217,7,00,0,001013311,,,
379016,이엘케이,94190,20220104,6,00,0,00379016,,,
268002,세종텔레콤,36630,20220104,6,00,0,00268002,,,
661157,인트로메딕,150840,20220104,6,00,0,00661157,,,
415327,중앙백신,72020,20220215,6,00,0,00415327,,,
111421,휴니드테크놀러지스,5870,20220215,6,00,0,00111421,,,
148540,CJ,1040,20220215,6,00,0,00148540,,,
1133217,카카오뱅크,323410,20211222,7,00,0,001133217,,,
656289,코스맥스엔비티,222040,20220216,6,00,0,00656289,,,
641171,모바일리더,100030,20211203,6,00,0,00641171,,,
157681,롯데정밀화학,4000,20211203,6,00,0,00157681,,,
1188730,시그넷이브이,260870,20211203,7,00,0,001188730,,,
523307,다원시스,68240,20211206,6,00,0,00523307,,,
276083,스카이문스테크놀로지,33790,20211206,6,00,0,00276083,,,
153393,태광산업,3240,20211206,6,00,0,00153393,,,
128980,삼호개발,10960,20211206,6,00,0,00128980,,,
110060,대백저축은행,26970,20220214,6,00,0,00110060,,,
118044,동원수산,30720,20220214,6,00,0,00118044,,,
136271,신성이엔지,11930,20211118,6,00,0,00136271,,,
1413371,단디바이오,343090,20220216,7,00,0,001413371,,,
129420,까뮤이앤씨,13700,20220104,6,00,0,00129420,,,
547583,하나금융지주,86790,20220104,6,00,0,00547583,,,
124504,포스코인터내셔널,47050,20220105,6,00,0,00124504,,,
159102,DB손해보험,5830,20220105,6,00,0,00159102,,,
166315,화신,10690,20220216,6,00,0,00166315,,,
148504,한국스탠다드차타드은행,110,20220216,6,00,0,00148504,,,
130684,서울도시가스,17390,20220120,6,00,0,00130684,,,
126201,삼성공조,6660,20220120,6,00,0,00126201,,,
153126,크라운해태홀딩스,5740,20220217,6,00,0,00153126,,,
1205329,크라운제과,264900,20220217,7,00,0,001205329,,,
235147,에이팸,73070,20211206,6,00,0,00235147,,,
355089,토탈소프트,45340,20211206,6,00,0,00355089,,,
799177,삼기,122350,20211206,6,00,0,00799177,,,
154718,비츠로셀,82920,20211208,6,00,0,00154718,,,
563147,에스에이티,158300,20211209,6,00,0,00563147,,,
149354,종근당홀딩스,1630,20211214,6,00,0,00149354,,,
161462,에이티넘인베스트,21080,20211214,6,00,0,00161462,,,
144720,와이투솔루션,11690,20211108,6,00,0,00144720,,,
706715,미원홀딩스,107590,20211216,6,00,0,00706715,,,
151298,DSR제강,69730,20211126,6,00,0,00151298,,,
362292,씨티씨바이오,60590,20220204,6,00,0,00362292,,,
1371312,케이비제18호기업인수목적,323940,20220204,7,00,0,001371312,,,
605124,알파홀딩스,117670,20220204,6,00,0,00605124,,,
260408,팜스코,36580,20220105,6,00,0,00260408,,,
432102,한국금융지주,71050,20220105,6,00,0,00432102,,,
503668,LIG넥스원,79550,20220105,6,00,0,00503668,,,
164742,현대자동차,5380,20220105,6,00,0,00164742,,,
111014,애큐온저축은행,7640,20220105,6,00,0,00111014,,,
164636,HDC,12630,20220106,6,00,0,00164636,,,
306870,손오공,66910,20220215,6,00,0,00306870,,,
692254,아이패밀리에스씨,114840,20220216,6,00,0,00692254,,,
198378,녹십자셀,31390,20211117,6,00,0,00198378,,,
112059,상상인증권,1290,20211125,6,00,0,00112059,,,
257732,한국정밀기계,101680,20211201,6,00,0,00257732,,,
120906,에스아이리소스,65420,20211201,6,00,0,00120906,,,
140779,영보화학,14440,20211201,6,00,0,00140779,,,
372873,KTis,58860,20211201,6,00,0,00372873,,,
583026,율호,72770,20211201,6,00,0,00583026,,,
102140,경인전자,9140,20211201,6,00,0,00102140,,,
486705,아주스틸,139990,20211201,6,00,0,00486705,,,
111111,대양금속,9190,20211201,6,00,0,00111111,,,
1031502,코아시아옵틱스,196450,20211201,7,00,0,001031502,,,
140052,에이스침대,3800,20211201,6,00,0,00140052,,,
149266,CNH,23460,20220120,6,00,0,00149266,,,
153524,태림포장,11280,20220120,6,00,0,00153524,,,
907013,한국ANKOR유전,152550,20220120,6,00,0,00907013,,,
126487,F&F 홀딩스,7700,20220121,6,00,0,00126487,,,
995993,디엑스앤브이엑스,180400,20220121,6,00,0,00995993,,,
159023,SK텔레콤,17670,20220119,6,00,0,00159023,,,
139889,SKC,11790,20211214,6,00,0,00139889,,,
127954,CJ프레시웨이,51500,20211214,6,00,0,00127954,,,
361488,텔코웨어,78000,20211214,6,00,0,00361488,,,
653103,나노스,151910,20211214,6,00,0,00653103,,,
232821,클라우드에어,36170,20211214,6,00,0,00232821,,,
111193,대양전기공업,108380,20211214,6,00,0,00111193,,,
219486,신세계I&C,35510,20211214,6,00,0,00219486,,,
971090,샘코,263540,20211214,6,00,0,00971090,,,
111689,대우부품,9320,20211214,6,00,0,00111689,,,
265005,옴니시스템,57540,20211214,6,00,0,00265005,,,
155151,피에이치에이,43370,20211217,6,00,0,00155151,,,
641393,엔시트론,101400,20211217,6,00,0,00641393,,,
997812,코미코,183300,20220214,6,00,0,00997812,,,
962223,지니언스,263860,20220214,6,00,0,00962223,,,
1023822,메디젠휴먼케어,236340,20220214,7,00,0,001023822,,,
531014,유진테크,84370,20220204,6,00,0,00531014,,,
274933,신세계푸드,31440,20220216,6,00,0,00274933,,,
265324,CJ ENM,35760,20220106,6,00,0,00265324,,,
1263022,BGF리테일,282330,20220106,7,00,0,001263022,,,
120021,LG,3550,20220110,6,00,0,00120021,,,
923899,참존글로벌,158310,20220110,6,00,0,00923899,,,
129271,삼화전기,9470,20220215,6,00,0,00129271,,,
1336762,라이프시맨틱스,347700,20220217,7,00,0,001336762,,,
864338,웹스,196700,20211201,6,00,0,00864338,,,
674498,골프존뉴딘홀딩스,121440,20211201,6,00,0,00674498,,,
144243,유니슨,18000,20211201,6,00,0,00144243,,,
117744,메리츠화재,60,20211201,6,00,0,00117744,,,
113234,대한제당,1790,20211206,6,00,0,00113234,,,
1109690,도부마스크,227420,20211206,7,00,0,001109690,,,
1234507,매일유업,267980,20211206,7,00,0,001234507,,,
105101,예스코홀딩스,15360,20211206,6,00,0,00105101,,,
683007,엑스큐어,70300,20211206,6,00,0,00683007,,,
267881,보성파워텍,6910,20211206,6,00,0,00267881,,,
681142,쌍방울,102280,20211206,6,00,0,00681142,,,
1097906,KH E&T,226360,20211206,7,00,0,001097906,,,
1109715,DSC인베스트먼트,241520,20211206,7,00,0,001109715,,,
1091054,쎄노텍,222420,20211206,7,00,0,001091054,,,
524786,비엠티,86670,20211206,6,00,0,00524786,,,
164812,현대코퍼레이션,11760,20211206,6,00,0,00164812,,,
615723,폴라리스웍스,123010,20211206,6,00,0,00615723,,,
190321,케이티,30200,20220128,6,00,0,00190321,,,
1075126,커머스마이너,223310,20220128,7,00,0,001075126,,,
397289,오텍,67170,20220216,6,00,0,00397289,,,
469799,이엔플러스,74610,20220217,6,00,0,00469799,,,
536329,노블엠앤비,106520,20220217,6,00,0,00536329,,,
1366365,이베스트이안기업인수목적1호,323210,20220217,7,00,0,001366365,,,
145914,인터엠,17250,20210908,6,00,0,00145914,,,
604815,에스디시스템,121890,20211214,6,00,0,00604815,,,
532059,KPX생명과학,114450,20211214,6,00,0,00532059,,,
372688,티사이언티픽,57680,20211214,6,00,0,00372688,,,
175173,오스템,31510,20211214,6,00,0,00175173,,,
808068,협진,138360,20211214,6,00,0,00808068,,,
1036367,프로스테믹스,203690,20211214,7,00,0,001036367,,,
453488,다이나믹디자인,145210,20211214,6,00,0,00453488,,,
117300,TCC스틸,2710,20211214,6,00,0,00117300,,,
112165,디아이씨,92200,20211214,6,00,0,00112165,,,
215976,UCI,38340,20211214,6,00,0,00215976,,,
255619,강원랜드,35250,20211221,6,00,0,00255619,,,
198697,일진디스플,20760,20211221,6,00,0,00198697,,,
1358463,현대무벡스,319400,20220215,7,00,0,001358463,,,
1014055,에스트래픽,234300,20220204,7,00,0,001014055,,,
113562,롯데손해보험,400,20220207,6,00,0,00113562,,,
447609,비에이치,90460,20220216,6,00,0,00447609,,,
113261,대한광통신,10170,20220110,6,00,0,00113261,,,
104856,삼성증권,16360,20220112,6,00,0,00104856,,,
1205709,현대중공업지주,267250,20220112,7,00,0,001205709,,,
608699,탑코미디어,134580,20220113,6,00,0,00608699,,,
161693,한샘,9240,20220118,6,00,0,00161693,,,
1210190,모비릭스,348030,20220215,7,00,0,001210190,,,
105280,현대그린푸드,5440,20220217,6,00,0,00105280,,,
155735,피제이전자,6140,20211208,6,00,0,00155735,,,
347734,진양화학,51630,20211209,6,00,0,00347734,,,
355548,한국테크놀로지,53590,20211209,6,00,0,00355548,,,
385336,홈캐스트,64240,20211209,6,00,0,00385336,,,
163114,서연,7860,20220217,6,00,0,00163114,,,
123718,부광약품,3000,20211214,6,00,0,00123718,,,
210740,대화제약,67080,20211214,6,00,0,00210740,,,
365387,AJ네트웍스,95570,20211214,6,00,0,00365387,,,
180263,리더스코스메틱,16100,20211215,6,00,0,00180263,,,
1031229,지티지웰니스,219750,20211215,7,00,0,001031229,,,
163682,메리츠증권,8560,20211215,6,00,0,00163682,,,
155382,바이오빌,65940,20211215,6,00,0,00155382,,,
606664,케이엔더블유,105330,20220215,6,00,0,00606664,,,
1071944,미래생명자원,218150,20220215,7,00,0,001071944,,,
1032404,콜마비앤에이치,200130,20220207,7,00,0,001032404,,,
1507722,켈스,402420,20220216,7,00,0,001507722,,,
1153293,제이엘케이,322510,20220216,7,00,0,001153293,,,
531078,유비온,84440,20220119,6,00,0,00531078,,,
1568413,F&F,383220,20220216,7,00,0,001568413,,,
636656,바이오플러스,99430,20220216,6,00,0,00636656,,,
350048,오성첨단소재,52420,20211209,6,00,0,00350048,,,
153375,태광,23160,20211209,6,00,0,00153375,,,
114765,케이비아이동국실업,1620,20211209,6,00,0,00114765,,,
119195,동화약품,20,20211209,6,00,0,00119195,,,
136004,신라에스지,25870,20211209,6,00,0,00136004,,,
145446,이건산업,8250,20211209,6,00,0,00145446,,,
184889,이건홀딩스,39020,20211209,6,00,0,00184889,,,
101044,에이프로젠제약,3060,20211209,6,00,0,00101044,,,
152385,에이프로젠 MED,7460,20211209,6,00,0,00152385,,,
653194,에이프로젠 H&G,109960,20211209,6,00,0,00653194,,,
141608,오리엔탈정공,14940,20211209,6,00,0,00141608,,,
130879,서울식품공업,4410,20211209,6,00,0,00130879,,,
918222,엘앤케이바이오,156100,20211209,6,00,0,00918222,,,
113243,대한제분,1130,20211209,6,00,0,00113243,,,
378220,버킷스튜디오,66410,20211209,6,00,0,00378220,,,
121570,문배철강,8420,20211209,6,00,0,00121570,,,
684732,풀무원식품,103160,20220209,6,00,0,00684732,,,
1489648,솔브레인,357780,20220209,7,00,0,001489648,,,
442826,대봉엘에스,78140,20220209,6,00,0,00442826,,,
249502,골드앤에스,35290,20211216,6,00,0,00249502,,,
318316,대아티아이,45390,20211216,6,00,0,00318316,,,
535746,컴투스홀딩스,63080,20211216,6,00,0,00535746,,,
693651,비덴트,121800,20211216,6,00,0,00693651,,,
148610,한화투자증권,3530,20211229,6,00,0,00148610,,,
356370,LG생활건강,51900,20211229,6,00,0,00356370,,,
694942,이미지스,115610,20211229,6,00,0,00694942,,,
164478,현대건설,720,20211229,6,00,0,00164478,,,
243988,에스케이브로드밴드,33630,20220216,6,00,0,00243988,,,
991191,앱클론,174900,20220216,6,00,0,00991191,,,
105156,극동유화,14530,20220216,6,00,0,00105156,,,
160843,DB하이텍,990,20220216,6,00,0,00160843,,,
1038693,드림시큐리티,203650,20220216,7,00,0,001038693,,,
493510,뉴프렉스,85670,20220215,6,00,0,00493510,,,
226352,케이엠더블유,32500,20220215,6,00,0,00226352,,,
670766,엠투아이,347890,20220215,6,00,0,00670766,,,
362441,현대오토에버,307950,20220215,6,00,0,00362441,,,
470829,한솔인티큐브,70590,20220215,6,00,0,00470829,,,
230911,HRS,36640,20220217,6,00,0,00230911,,,
138367,플레이위드,23770,20211209,6,00,0,00138367,,,
249894,테라젠이텍스,66700,20211209,6,00,0,00249894,,,
620868,아이티센,124500,20211209,6,00,0,00620868,,,
